DATE,SYM_ROOT,symbol,CPrc,OPrc,price_low_m,price_high_m,avg_price_m,total_vol_m,ivol_t,bs_ratio_vol,var_ratio3
2024-11-14,AAPL,AAPL,228.22,225.12,206.4778,228.878,227.17047283,38739310,1.4798075E-7,0.0016267042,0.3425004263
2024-11-15,AAPL,AAPL,225,226.27,224.27,234.9083,225.00049915,43703373,3.3064193E-8,0.005558354,0.2816913521
2024-11-18,AAPL,AAPL,228.02,225.25,222.01,230.76,228.13169787,39333387,3.963777E-8,0.0761045479,0.0527691966
2024-11-19,AAPL,AAPL,228.28,226.74,224.23,230.17,228.8418321,32190639,2.7306808E-8,0.0427756001,0.3091579894
2024-11-20,AAPL,AAPL,229,228.21,225.12,229.94,227.49764934,28796361,2.6521857E-8,0.0197712455,0.2293670454
2024-11-21,AAPL,AAPL,228.52,228.86,222.01,230.16,228.3886824,36382159,2.4001627E-8,0.0190241844,0.561852302
2024-11-22,AAPL,AAPL,229.87,228.17,222.57,230.72,229.62337058,32805980,2.3681824E-8,0.09013657,0.2029654021
2024-11-25,AAPL,AAPL,232.87,231.44,221.77475,233.25,231.55633909,74339686,5.0370776E-8,0.0081342466,0.4419276202
2024-11-26,AAPL,AAPL,235.06,233.58,225.342,235.57,234.76097827,39797141,3.0667094E-8,0.0479119491,0.1897393062
2024-11-27,AAPL,AAPL,234.93,234.75,225,236,234.75555097,30176344,4.66757E-8,0.0484241749,0.214434799
2024-11-29,AAPL,AAPL,237.33,234.9,233.96,237.81,236.16061558,23849497,1.0856931E-7,0.3582479581,0.2094000624
2024-12-02,AAPL,AAPL,239.59,237.32,227.93,240.79,239.50859618,37785783,7.3829214E-8,0.0319011203,0.3116385062
2024-12-03,AAPL,AAPL,242.65,239.81,225.12,242.76,241.30073539,33435462,9.4124441E-8,0.0146982786,0.0974552903
2024-12-04,AAPL,AAPL,243.01,242.87,223.175,244.12,242.90892457,37961724,1.8049216E-7,0.0505168664,0.3041641842
2024-12-05,AAPL,AAPL,243.04,244.11,227.3913,244.56,243.01800768,34172909,5.0410878E-8,0.0824017814,0.2218647995
2024-12-06,AAPL,AAPL,242.84,242.87,225,244.63,243.36904718,32667663,1.0961121E-7,0.1085109365,0.3708061589
2024-12-09,AAPL,AAPL,246.75,241.83,224.8975,247.24,245.73725876,37853854,7.5901676E-8,0.0125577748,0.0224522325
2024-12-10,AAPL,AAPL,247.77,247,224.93,248.21,247.06861356,32472495,8.8554061E-8,0.0182096323,0.3887013291
2024-12-11,AAPL,AAPL,246.49,247.78,232.87,250.81,248.83784684,37363213,5.1201423E-8,0.0256419494,0.1902828746
2024-12-12,AAPL,AAPL,247.96,246.88,224.8975,248.79,247.70948299,26939218,1.8876817E-7,0.1222071515,0.2387726257
2024-12-13,AAPL,AAPL,248.13,247.7,228.076,249.3,247.57897138,28024120,1.3836034E-7,0.0728469394,0.140700876
2024-12-16,AAPL,AAPL,251.04,247.99,222.01,251.38,249.98873288,45427412,2.7155197E-7,0.029212003,0.6798721812
2024-12-17,AAPL,AAPL,253.48,250.11,227.48,253.83,252.66614636,47208022,1.6225251E-7,0.0177767526,0.1211448816
2024-12-18,AAPL,AAPL,248.05,252.17,225,254.28,251.72144128,51753150,1.1720711E-7,0.0781403239,0.004349692
2024-12-19,AAPL,AAPL,249.79,247.54,222.72,252.17,249.98085954,50006208,1.2413287E-7,0.0423542111,0.0443189302
2024-12-20,AAPL,AAPL,254.49,248.06,245.69,255,251.67616006,94582604,2.3340398E-8,0.1018830286,0.1447132152
2024-12-23,AAPL,AAPL,255.27,254.66,243.01,255.65,254.46914836,33856470,3.0424675E-7,0.0206795355,0.451306275
2024-12-24,AAPL,AAPL,258.2,255.4,232.87,258.21,257.19193631,19860506,3.308704E-7,0.2800884316,0.2290535287
2024-12-26,AAPL,AAPL,259.02,258.1,247.96,260.1,258.8931637,24945022,6.3561629E-8,0.0208399748,0.3000224369
2024-12-27,AAPL,AAPL,255.59,257.84,234.943,258.7,255.13384248,39170535,6.3357456E-8,0.0176005982,0.202864437
2024-12-30,AAPL,AAPL,252.2,252.18,232.87,255.27,252.26767741,30576993,6.051954E-8,0.0001290217,0.1439366381
2024-12-31,AAPL,AAPL,250.42,252.4,224.23,255.4379,250.89336297,33314526,3.0668356E-7,0.0336852349,0.1392662407
2024-01-02,MSFT,MSFT,370.87,373.69,366.76,376.04,369.49928515,23551336,4.8987936E-8,0.0142468034,0.0342464399
2024-01-03,MSFT,MSFT,370.6,369.15,368.51,375.735,371.52509411,19965794,1.4672952E-8,0.0363588377,0.3188874577
2024-01-04,MSFT,MSFT,367.94,370.83,367.17,374.53,370.52160466,19672876,4.9902712E-9,0.1216732118,0.2810707963
2024-01-05,MSFT,MSFT,367.75,369.04,327.73,376,369.44009521,18920190,9.3548189E-8,0.03530639,0.1445984976
2024-01-08,MSFT,MSFT,374.69,369.63,367.37,375.21,371.93625125,21342003,7.2825984E-9,0.0113752816,0.2160894002
2024-01-09,MSFT,MSFT,375.79,372.1,371.19,376.17,373.92547963,19252584,7.2973593E-9,0.046536845,0.3313397157
2024-01-10,MSFT,MSFT,382.77,376.38,370.445,384.175,381.40997449,24056989,1.3466355E-8,0.0095942399,0.0902046762
2024-01-11,MSFT,MSFT,384.63,385.99,369.67,390.69,384.55547181,25798824,3.9043079E-8,0.0198045924,0.2081101697
2024-01-12,MSFT,MSFT,388.47,385.44,381.855,388.68,386.97403683,19654767,7.6507233E-9,0.0653858208,0.0306273654
2024-01-16,MSFT,MSFT,390.27,393.58,371.12,394.03,390.83538404,23915879,4.7289234E-8,0.0860112938,0.252820821
2024-01-17,MSFT,MSFT,389.47,387.78,370.87,390.27,387.72213496,19062109,2.6997725E-8,0.058204507,0.0238455457
2024-01-18,MSFT,MSFT,393.87,391.66,374.62,393.99,392.27325269,20422102,3.1085643E-8,0.0603894012,0.2053523343
2024-01-19,MSFT,MSFT,398.67,395.5,368.2341,398.67,395.94648672,25741107,7.1157531E-8,0.0963882149,0.243986103
2024-01-22,MSFT,MSFT,396.51,400,370.8384,400.65,396.61796475,21596054,4.8647501E-8,0.0043172289,0.6046489237
2024-01-23,MSFT,MSFT,398.9,395.68,368.89,399.38,396.47436231,17475839,4.3916071E-8,0.1452378113,0.1754186614
2024-01-24,MSFT,MSFT,402.56,401.53,374.69,406.02,403.38221492,22997786,9.4844371E-8,0.0648071559,0.0232511596
2024-01-25,MSFT,MSFT,404.87,403.65,402.41,407.01,404.96457081,19464468,3.5888436E-9,0.002482813,0.092810186
2024-01-26,MSFT,MSFT,403.93,404,401.6389,406.19,404.11246614,15759646,1.3744722E-8,0.034168059,0.0372849731
2024-01-29,MSFT,MSFT,409.72,405.8,374.07,409.98,407.33668079,21117724,4.5937855E-8,0.029705196,0.138001021
2024-01-30,MSFT,MSFT,408.59,412.15,403.4,413.07,409.34577945,25574549,7.7923479E-9,0.0276613099,0.0284523789
2024-01-31,MSFT,MSFT,397.58,407.16,370.8384,415.32,403.71894218,44292326,4.393059E-8,0.0290604548,0.2781164315
2024-02-01,MSFT,MSFT,403.78,401.98,397.5362,408,404.81965063,27034018,2.5477511E-8,0.0554071715,0.0989845171
2024-02-02,MSFT,MSFT,411.22,403.6,370.8384,412.65,409.69966356,25790908,1.1751694E-7,0.0623030833,0.5003884713
2024-02-05,MSFT,MSFT,405.65,409.56,403.98,411.4,406.21063055,21840128,3.2613136E-8,0.0702467088,0.0148433013
2024-02-06,MSFT,MSFT,405.49,405.66,350.98,407.97,404.6263543,17396984,2.3769376E-7,0.0254529835,0.038841371
2024-02-07,MSFT,MSFT,414.05,407.5,402.98,414.3,411.62703735,18929261,1.2766179E-8,0.0220787517,0.0192527344
2024-02-08,MSFT,MSFT,414.11,414,366.5425,415.5899,413.69834191,15990073,9.3739549E-8,0.119001305,0.2433789097
2024-02-09,MSFT,MSFT,420.55,415.14,389.47,420.83,418.94554312,18791746,4.9265109E-8,0.0449044588,0.3232529919
2024-02-12,MSFT,MSFT,415.26,420.6,414.73,420.75,417.63300516,18502974,8.6157686E-9,0.0621319139,0.2933417998
2024-02-13,MSFT,MSFT,406.32,404.84,403.29,415.19,407.00443351,25255279,1.688314E-8,0.0284594814,0.2383646073
2024-02-14,MSFT,MSFT,409.49,408.02,373.07,419.2997,406.84198513,18934594,1.1039228E-7,0.0572229074,0.266013263
2024-02-15,MSFT,MSFT,406.56,408.14,404.29,414.04,405.85224463,20590653,9.9582739E-9,0.0679152797,0.2031815647
2024-02-16,MSFT,MSFT,404.06,407.52,403.44,408.29,405.27829685,19601874,4.7155749E-9,0.0334372365,0.0280392741
2024-02-20,MSFT,MSFT,402.79,403.2,372.48,408.1882,400.65945695,19761236,8.3619833E-8,0.0009925674,0.0676767714
2024-02-21,MSFT,MSFT,402.18,400.14,397.22,407.5471,399.45953679,16141469,7.0804381E-9,0.0088988746,0.1762325049
2024-02-22,MSFT,MSFT,411.65,410,376.04,412.83,410.62175877,22932848,5.702617E-8,0.0030566692,0.1993219342
2024-02-23,MSFT,MSFT,410.34,415.72,399.75,415.89,411.48541173,14577280,1.8252359E-8,0.0332503392,0.3661576545
2024-02-26,MSFT,MSFT,407.54,411.42,407.36,412.1888,409.15087751,14564294,8.5681078E-9,0.0258520175,0.1535801327
2024-02-27,MSFT,MSFT,407.48,408,403.84,415.26,406.26827266,13680422,2.7121427E-8,0.0025703818,0.0644491521
2024-02-28,MSFT,MSFT,407.72,408.33,402.79,419.2997,407.0502652,12013982,1.6813212E-8,0.0636645591,0.1889489242
2024-02-29,MSFT,MSFT,413.64,408.69,405.92,414.21,409.49260147,26716735,9.0624033E-9,0.0068744476,0.3319597594
2024-03-01,MSFT,MSFT,415.5,410.94,406.32,415.88,413.58037748,16652727,1.9656436E-8,0.0030976747,0.1470919019
2024-03-04,MSFT,MSFT,414.92,413.74,407.01,417.36,415.29652446,15447938,1.3026757E-8,0.0721473472,0.0828087827
2024-03-05,MSFT,MSFT,402.65,413.85,362.52,414.9809,404.00928832,25488325,9.973618E-8,0.0595343608,0.5069741386
2024-03-06,MSFT,MSFT,402.09,402.65,398.39,415.57,402.08078205,20876481,1.9262375E-8,0.0218525832,0.2645096893
2024-03-07,MSFT,MSFT,409.14,406.34,374.07,410.0667,407.29657149,16903993,8.4411173E-8,0.0192342109,0.2619084088
2024-03-08,MSFT,MSFT,406.22,407.84,404.31,413.64,407.54471227,16376819,6.9036998E-9,0.0274512653,0.0164087937
2024-03-11,MSFT,MSFT,404.52,403.96,401.25,419.29974,403.60765292,14481945,1.4809029E-8,0.0316614643,0.1259968609
2024-03-12,MSFT,MSFT,415.28,407.8,402.775,415.57,413.08436412,20108925,2.1556784E-8,0.1306472784,0.103452899
2024-03-13,MSFT,MSFT,415.1,418,404.52,419.9799,414.65434835,15777369,2.964465E-8,0.0144767804,0.0927954048
2024-03-14,MSFT,MSFT,425.22,420,402.18,427.83,424.66173234,32283561,3.04166E-8,0.0126672049,0.3399185681
2024-03-15,MSFT,MSFT,416.42,418.99,376.95,424.8389,416.73362264,39112896,1.5126207E-7,0.269040627,0.3142362102
2024-03-18,MSFT,MSFT,417.32,414.43,408.0274,425.72,418.48389139,18839128,4.2142821E-8,0.0327301471,0.1387485118
2024-03-19,MSFT,MSFT,421.41,418.04,406.32,421.67,419.87694595,17632417,3.5241654E-8,0.0506923625,0.3930402302
2024-03-20,MSFT,MSFT,425.23,422.19,370.6,425.96,422.93979024,15921194,1.5670336E-7,0.052488772,0.0707948837
2024-03-21,MSFT,MSFT,429.37,430,403.24,430.8688,429.01442668,18309416,6.3307258E-8,0.0740456144,0.5384392672
2024-03-22,MSFT,MSFT,428.74,429.69,406.56,429.8605,427.96785882,16751805,6.3403354E-8,0.1153032244,0.0304971013
2024-03-25,MSFT,MSFT,422.86,425.13,402.65,428.74,424.03005619,16120262,4.2405145E-8,0.0247913057,0.3390425739
2024-03-26,MSFT,MSFT,421.65,425.62,405.44,426,423.45138955,14706750,2.8707064E-8,0.0138875132,0.1473434571
2024-03-27,MSFT,MSFT,421.43,424.17,404.26,429.37,420.59930705,15238158,1.8092039E-8,0.0020390231,0.2263046803
2024-03-28,MSFT,MSFT,420.72,421,399.83,429.37,420.79516515,17369806,5.7067729E-8,0.0011919499,0.129411158
2024-04-01,MSFT,MSFT,424.57,423.91,419.33,427.89,424.12360509,14543903,1.9750936E-8,0.053992949,0.2802239646
2024-04-02,MSFT,MSFT,421.44,420.32,407.48,424.195,420.60860317,15976496,2.5432798E-8,0.0137214811,0.3100085471
2024-04-03,MSFT,MSFT,420.45,419.73,414.92,423.27,421.74801961,15388802,7.39071E-9,0.0452958352,0.0506737799
2024-04-04,MSFT,MSFT,417.88,425,417.55,428.67,424.35612077,17303672,1.0376329E-8,0.0068095362,0.0240979257
2024-04-05,MSFT,MSFT,425.52,420,375.8307,426.52,423.80838458,15163529,2.3726121E-7,0.0217641398,0.1590576381
2024-04-08,MSFT,MSFT,424.59,425,414.9185,427.95,425.23845695,12531148,1.0017572E-8,0.0368784953,0.1661355119
2024-04-09,MSFT,MSFT,426.28,426.5,421.6,427.74,424.17854161,11131322,9.4562399E-9,0.0850263038,0.5065027543
2024-04-10,MSFT,MSFT,423.26,422.05,419.68,426.28,421.36469227,15040835,2.2805337E-8,0.0962172931,0.0518465255
2024-04-11,MSFT,MSFT,427.93,425.81,420.36,429.37,426.04600526,15759644,1.8587809E-8,0.0201547875,0.3633999538
2024-04-12,MSFT,MSFT,421.9,424,407.77,427.93,422.27531939,17923658,1.3174753E-8,0.0741805479,0.1546722004
2024-04-15,MSFT,MSFT,413.64,426.52,407.72,429.26,419.70548051,18153502,4.2391452E-8,0.0574245861,0.0329994705
2024-04-16,MSFT,MSFT,414.58,414.84,405.49,426.52,415.94565615,15578923,2.0257235E-8,0.0473112627,0.0702773247
2024-04-17,MSFT,MSFT,411.84,417.59,410.33,420.45,413.93334014,14955518,1.1239724E-8,0.03960496,0.0432108197
2024-04-18,MSFT,MSFT,404.27,410.64,403.92,417.290909,407.92174801,20339753,1.893011E-8,0.1222846634,0.1437223603
2024-04-19,MSFT,MSFT,399.12,404.27,397.77,419.77,400.49782109,27283997,2.7064521E-8,0.1220815281,0.1412621582
2024-04-22,MSFT,MSFT,400.96,400.2,395.75,420.47,399.47724658,17747541,4.205195E-8,0.0387232397,0.0000944431
2024-04-23,MSFT,MSFT,407.57,404.02,403.03,408.2,406.73838367,13117242,1.3628598E-8,0.0565431522,0.3665069866
2024-04-24,MSFT,MSFT,409.06,409.19,404.27,421.9372,408.98568676,12815033,2.6995225E-8,0.0495216264,0.1604115665
2024-04-25,MSFT,MSFT,399.04,393.84,388.03,426.28,393.97125094,33735756,1.1059805E-7,0.0341850743,0.1678377212
2024-04-26,MSFT,MSFT,406.32,412.3,399.04,413,409.15633202,27111470,2.7412932E-8,0.1213213075,0.2295175009
2024-04-29,MSFT,MSFT,402.25,405.42,399.19,409.67,401.28717872,17577645,1.7834661E-8,0.074953448,0.5799042903
2024-04-30,MSFT,MSFT,389.33,401.49,389.17,408.33,396.05644559,26523865,1.4481352E-8,0.0253617381,0.0032481482
2024-05-01,MSFT,MSFT,394.94,392.44,390.31,414.58,395.33209528,21891247,3.2433058E-8,0.0788853372,0.2568048899
2024-05-02,MSFT,MSFT,397.84,397.66,394.65,420.45,396.86442091,15876899,8.8133734E-8,0.0682818993,0.0897628953
2024-05-03,MSFT,MSFT,406.66,402,397.84,424.973,405.68417683,16037199,9.0692574E-8,0.0516235024,0.0391578441
2024-05-06,MSFT,MSFT,413.54,408.85,396.5,413.93,409.86297306,14245483,2.6470937E-8,0.1074377648,0.1419730141
2024-05-07,MSFT,MSFT,409.34,414.42,396.92,414.78,411.75340804,14793275,2.9759518E-8,0.0086806038,0.1239805279
2024-05-08,MSFT,MSFT,410.54,407.76,395.1505,426.816,410.73673155,10232584,3.8436759E-8,0.0405752821,0.2862400847
2024-05-09,MSFT,MSFT,412.32,410.57,400.96,412.75,411.58178284,10508824,1.1192032E-8,0.0445115862,0.3793377879
2024-05-10,MSFT,MSFT,414.74,412.99,393.575,429.69,413.9193294,11817957,5.2326783E-8,0.0491518341,0.0642493635
2024-05-13,MSFT,MSFT,413.72,418,405.49,418.53,413.83674139,13082559,2.1727524E-8,0.0955391661,1.3438593178
2024-05-14,MSFT,MSFT,416.56,412.19,394.94,417.49,414.44937111,13489320,2.2772793E-8,0.0652173636,0.1442824269
2024-05-15,MSFT,MSFT,423.08,417.9,414.5612,423.83,421.21896219,18387671,1.8609737E-8,0.0539148606,0.2782228562
2024-05-16,MSFT,MSFT,420.99,421.92,395.5664,425.46,422.94125079,16347335,3.4434002E-8,0.1256918982,0.50282244
2024-05-17,MSFT,MSFT,420.21,422.92,410.54,422.92,419.62524342,12803889,3.9919133E-8,0.0582183145,0.2256371505
2024-05-20,MSFT,MSFT,425.34,420,369.14,426.8,424.63557283,11994685,2.6983671E-7,0.0034589057,0.5771254437
2024-05-21,MSFT,MSFT,429.04,426.94,424.85,432.97,429.3295453,18464283,8.6972806E-9,0.0914168538,0.2060661071
2024-05-22,MSFT,MSFT,430.52,430.03,410.35675,432.4381,430.36880912,16481298,3.2775527E-8,0.2008510281,0.3096903628
2024-05-23,MSFT,MSFT,427,432.97,372.65,434.29,430.01344237,15284879,2.7692972E-7,0.0039531263,0.2139228148
2024-05-24,MSFT,MSFT,430.16,427.18,394.94,431.055,428.50451124,10699907,7.8525729E-8,0.0042975774,0.0802429974
2024-05-28,MSFT,MSFT,430.32,430,400.96,430.83,428.68247065,14321505,6.2334572E-8,0.0635582174,0.1525859661
2024-05-29,MSFT,MSFT,429.17,425.82,394.94,430.94,429.53558457,14108069,5.7013805E-8,0.0084799137,0.0325898565
2024-05-30,MSFT,MSFT,414.67,423.85,414.24,429.9641,418.84776162,26079966,1.0187121E-8,0.1099024628,0.2388365259
2024-05-31,MSFT,MSFT,415.13,416.6,370.62,425.23,408.64771249,41230770,7.6189725E-8,0.1056035204,0.5243993511
2024-06-03,MSFT,MSFT,413.52,415.53,408.9234,430.16,412.47920215,15502745,2.1109567E-8,0.0697961226,0.0426263622
2024-06-04,MSFT,MSFT,416.07,412.08,396.72,429.0816,412.89451137,11706170,3.3250816E-8,0.0301323599,0.0697535848
2024-06-05,MSFT,MSFT,424.01,417.95,412.47,429.34,420.72911479,14825141,1.4498698E-8,0.0492469211,0.1103942252
2024-06-06,MSFT,MSFT,424.52,424.01,411.98,430.16,423.06213836,12312889,1.8940991E-8,0.055512216,0.1929669089
2024-06-07,MSFT,MSFT,423.85,426.2,370.62,430.16,424.76617717,10853898,2.2120492E-7,0.0725424832,0.0267573104
2024-06-10,MSFT,MSFT,427.87,424.73,415.13,428.08,426.63777381,12794549,1.3661153E-8,0.1634921552,0.4461352962
2024-06-11,MSFT,MSFT,432.68,425.25,405.44,432.82,428.61896459,12360522,3.7548645E-8,0.0158246255,0.276373678
2024-06-12,MSFT,MSFT,441.06,435.18,413.05,443.4,438.8692779,20692730,7.8377834E-8,0.0316827146,0.1722542299
2024-06-13,MSFT,MSFT,441.58,441.06,426.13,443.39,441.6752315,13965487,1.9863321E-8,0.039106392,0.0273786586
2024-06-14,MSFT,MSFT,442.57,438,427.87,443.15,441.69078389,11836960,1.7343207E-8,0.0047220901,0.031004316
2024-06-17,MSFT,MSFT,448.37,442.24,432.68,450.94,445.69897524,18818668,1.6047535E-8,0.0438690585,0.2176499487
2024-06-18,MSFT,MSFT,446.34,450.14,414.0217,450.8153,446.69287602,15284884,9.8068991E-8,0.0528252444,0.1208457697
2024-06-20,MSFT,MSFT,445.7,446.34,406.295,446.7,444.0619106,18621023,5.8559817E-8,0.0202171705,0.3094214824
2024-06-21,MSFT,MSFT,449.78,447.45,414.67,450.6,448.50765435,25804535,7.7431697E-8,0.2855705307,0.1023370884
2024-06-24,MSFT,MSFT,447.67,450,415.13,452.79,449.27811749,13733267,5.1641559E-8,0.0476299602,0.2009121651
2024-06-25,MSFT,MSFT,450.95,448.03,427.87,451.45,449.348393,14702179,2.4359435E-8,0.0515903734,0.3976858077
2024-06-26,MSFT,MSFT,452.16,448.59,427,453.63,451.89173891,13445191,5.2826367E-8,0.0317848645,0.077748564
2024-06-27,MSFT,MSFT,452.85,452.16,435.5381,456.17,454.17223125,13590013,1.7884718E-8,0.0224970964,0.154901888
2024-06-28,MSFT,MSFT,446.95,453.07,445.7,455.39,452.64681728,23973311,1.3776315E-8,0.0245472358,0.1789118127
2024-07-01,MSFT,MSFT,456.73,448.61,444.01,457.37,452.04898148,16346471,1.3482554E-8,0.0383861993,0.3798673648
2024-07-02,MSFT,MSFT,459.28,453.17,427.87,459.61,456.95617219,12930278,6.8051387E-8,0.1074360927,0.2471135369
2024-07-03,MSFT,MSFT,460.77,458.24,435.5381,461.02,459.34414249,9211399,7.3861889E-8,0.2510677709,0.4546472542
2024-07-05,MSFT,MSFT,467.56,459.62,415.13,468.3599,465.86011424,14167268,9.4818281E-8,0.0054629027,0.465341765
2024-07-08,MSFT,MSFT,466.24,466.33,435.5381,467.7,465.73544846,11726291,6.8980982E-8,0.0756757644,0.0241471335
2024-07-09,MSFT,MSFT,459.54,467,445.7,467.36,461.90978871,16256188,1.8481594E-8,0.0938056705,0.1141842235
2024-07-10,MSFT,MSFT,466.25,461.16,441.06,466.46,462.4096967,15556191,2.7937843E-8,0.0249134774,0.280767401
2024-07-11,MSFT,MSFT,454.7,462.98,451.55,464.86,455.71867923,21315891,1.1954226E-8,0.0908703389,0.079370676
2024-07-12,MSFT,MSFT,453.55,454.2,405.72,456.37,454.06284582,15016233,1.27866E-7,0.0531222438,0.2121234304
2024-07-15,MSFT,MSFT,453.96,453.1,407.54,457.26,454.16498012,12521127,1.6353735E-7,0.0846216663,0.267531972
2024-07-16,MSFT,MSFT,449.52,453.96,441.06,466.25,449.08874225,15812017,2.8359818E-8,0.0952879515,0.1976892562
2024-07-17,MSFT,MSFT,443.52,442.22,439.18,467.56,441.84387465,20059807,4.8747397E-8,0.0165802667,0.1993001574
2024-07-18,MSFT,MSFT,440.37,444.1,433.77,456.73,438.12630785,19593861,3.8726489E-8,0.0602532696,0.0392497291
2024-07-19,MSFT,MSFT,437.11,433.17,417.02,456.5701,437.61242443,18544276,1.3921191E-7,0.1600893,0.2531376224
2024-07-22,MSFT,MSFT,442.94,441.77,432.35,466.25,442.14914297,14302950,3.9297288E-8,0.0131721656,0.1679009252
2024-07-23,MSFT,MSFT,444.85,444,423.38,453.32,445.65523507,11042262,3.0412748E-7,0.0846700745,0.1739745266
2024-07-24,MSFT,MSFT,428.9,440.4,427.56,453.8219,432.07533908,24466311,4.2044588E-8,0.0916728628,0.0858419856
2024-07-25,MSFT,MSFT,418.4,428.8,417.51,444.85,422.80387539,26956334,4.4727427E-8,0.0339357889,0.1668041771
2024-07-26,MSFT,MSFT,425.27,418.14,417.27,430,424.48310422,19234586,2.2719125E-8,0.0853388999,0.0366584457
2024-07-29,MSFT,MSFT,426.73,431.52,424.7,432.15,427.28502436,13522363,6.2830791E-8,0.0127794355,0.0886785807
2024-07-30,MSFT,MSFT,422.92,428,394.94,453.55,422.49589849,23260897,7.6901015E-8,0.0963113355,0.0296141473
2024-07-31,MSFT,MSFT,418.35,420.59,412.2,440.37,417.28124365,38585317,3.4082349E-8,0.0501650124,0.0505824105
2024-08-01,MSFT,MSFT,417.11,420.52,413.09,432.195,419.74321822,29012948,3.3731347E-8,0.0537567656,0.102053923
2024-08-02,MSFT,MSFT,408.49,412.9,404.26,449.78,406.97157624,26725057,9.7038447E-8,0.023163489,0.2904043587
2024-08-05,MSFT,MSFT,395.15,389.33,385.559,412.9,395.59766775,35656863,3.4064014E-7,0.110447398,0.1452863729
2024-08-06,MSFT,MSFT,399.61,400,396.91,464.1,402.54863401,22649637,1.6788435E-7,0.0446404711,0.32394061
2024-08-07,MSFT,MSFT,398.43,409.27,389.81,426.325,404.57434695,17959559,6.2865337E-8,0.1096064088,0.1726070903
2024-08-08,MSFT,MSFT,402.69,402.4,389.17,421.7443,403.21498623,16352418,3.3639614E-8,0.0071348938,0.0003124084
2024-08-09,MSFT,MSFT,406.02,404.03,399.61,414.6289,405.13511883,13098927,1.9375187E-8,0.044610855,0.1748992502
2024-08-12,MSFT,MSFT,406.81,407.19,393.31,442.6837,406.48794164,12481054,1.0297152E-7,0.0247708821,0.2643615047
2024-08-13,MSFT,MSFT,414.01,409.7,393.31,450.48,412.74416615,15629409,1.0226805E-7,0.0103922214,0.1137088873
2024-08-14,MSFT,MSFT,416.86,415.05,395.2999,422.5209,415.66421006,15405607,4.8258734E-8,0.1658026092,0.1135551337
2024-08-15,MSFT,MSFT,421.03,419.25,396.115,422.92,419.32683449,17638178,6.0005277E-8,0.026960792,0.001535792
2024-08-16,MSFT,MSFT,418.47,421.34,395.49,421.39,418.5711167,17623524,6.280953E-8,0.0249686288,0.281106661
2024-08-19,MSFT,MSFT,421.53,419.07,402.69,442.94,418.66938976,12638934,5.6333042E-8,0.086713844,0.512650293
2024-08-20,MSFT,MSFT,424.8,422,401.4446,425.86,423.43760003,12645340,5.1496143E-8,0.0033011185,0.1395101101
2024-08-21,MSFT,MSFT,424.14,424,402.69,426.415,423.7918017,13457805,3.7014385E-8,0.0318278106,0.2322037131
2024-08-22,MSFT,MSFT,415.55,424.41,414.6,426.8,419.16450963,16023749,1.452101E-8,0.0125173284,0.1222534878
2024-08-23,MSFT,MSFT,416.79,417,412.09,430.32,415.57074347,14971232,3.9303541E-8,0.0487580419,0.0899902677
2024-08-26,MSFT,MSFT,413.49,416.74,406.81,426.73,413.84528705,10431482,2.5582654E-8,0.061546032,0.1312726149
2024-08-27,MSFT,MSFT,413.84,413,406.02,449.8,412.55687637,10345677,1.1125768E-7,0.0481381254,0.1919893698
2024-08-28,MSFT,MSFT,410.6,415,406.02,415.17,410.13828463,12054657,1.9307648E-8,0.0185802091,0.2651291285
2024-08-29,MSFT,MSFT,413.12,414.98,401.565,422.08,417.87468713,15074672,3.2588287E-8,0.0168448442,0.0145402642
2024-08-30,MSFT,MSFT,417.14,415,403.91,417.49,415.07222209,19155603,1.8771284E-8,0.0594238479,0.2447260028
2024-09-03,MSFT,MSFT,409.44,417.99,407.03,437.37,412.78832394,17718707,3.8769437E-8,0.0128151326,0.3855230934
